K0001
	D1142	བདེ་བར་གཤེགས་པ་སུམ་ཅུ་རྩ་ལྔའི་བསྟོད་པ་མཚན་རིན་པོ་ཆེས་སྤྲས་པ་ཞེས་བྱ་བ	bstod tshogs, ka 102b3-104a4.	bde bar gshegs pa sum cu rtsa lnga'i bstod pa mtshan rin po ches spras pa zhes bya ba
	G33	བདེ་བར་གཤེགས་པ་སུམ་ཅུ་རྩ་ལྔའི་བསྟོད་པ་མཚན་རིན་པོ་ཆེས་སྤྲས་པ་ཞེས་བྱ་བ་	bstod tshogs, ka 147b1-149a (p.75-2-1)	bde bar gshegs pa sum cu rtsa lnga'i bstod pa mtshan rin po ches spras pa zhes bya ba 
	N2033	བདེ་བར་གཤེགས་པ་སུམ་ཅུ་རྩ་ལྔའི་བསྟོད་པ་མཚན་རིན་པོ་ཆེས་སྤྲས་པ་ཞེས་བྱ་བ	bstod tshogs, ka 113b6-115b3. (ff.113v-115v (pp.226-230))	bde bar gshegs pa sum cu rtsa lnga'i bstod pa mtshan rin po ches spras pa zhes bya ba
	Q2033	བདེ་བར་གཤེགས་པ་སུམ་ཅུ་རྩ་ལྔའི་བསྟོད་པ་མཚན་རིན་པོ་ཆེས་སྤྲས་པ་ཞེས་བྱ་བ	bstod tshogs, ka 120a4-122a3 (vol.46, p.50)	bde bar gshegs pa sum cu rtsa lnga'i bstod pa mtshan rin po ches spras pa zhes bya ba

K0034
	D1143	ཚིགས་སུ་བཅད་པ་བརྒྱད་པའི་བསྟོད་པ	bstod tshogs, ka 104a4-104b4.	tshigs su bcad pa brgyad pa'i bstod pa
	G34	ཚིགས་སུ་བཅད་པ་བརྒྱད་པའི་བསྟོད་པ་	bstod tshogs, ka 150b1-151a (p.77-1-1)	tshigs su bcad pa brgyad pa'i bstod pa 
	N2034	ཚིགས་སུ་བཅད་པ་བརྒྱད་པའི་བསྟོད་པ	bstod tshogs, ka 115b3-116a3. (ff.115v-116r (pp.230-231))	tshigs su bcad pa brgyad pa'i bstod pa
	Q2034	ཚིགས་སུ་བཅད་པ་བརྒྱད་པའི་བསྟོད་པ	bstod tshogs, ka 122a3-122b4 (vol.46, p.51)	tshigs su bcad pa brgyad pa'i bstod pa

K0035
	D1144	དཀོན་མཆོག་གསུམ་ལ་བསྟོད་པ	bstod tshogs, ka 104b4-105a1.	dkon mchog gsum la bstod pa
	G35	དཀོན་མཆོག་གསུམ་ལ་བསྟོད་པ་	bstod tshogs, ka 151a2-151a (p.76-2-2)	dkon mchog gsum la bstod pa 
	N2035	དཀོན་མཆོག་གསུམ་ལ་བསྟོད་པ	bstod tshogs, ka 116a4-116a7. (ff.116r-116r (pp.231-231))	dkon mchog gsum la bstod pa
	Q2035	དཀོན་མཆོག་གསུམ་ལ་བསྟོད་པ	bstod tshogs, ka 122b4-123a1 (vol.46, p.51)	dkon mchog gsum la bstod pa

K0036
	D1145	དཀོན་མཆོག་གསུམ་ལ་བསྟོད་པའི་འགྲེལ་པ	bstod tshogs, ka 105a1-109b7.	dkon mchog gsum la bstod pa'i 'grel pa
	G36	དཀོན་མཆོག་གསུམ་ལ་བསྟོད་པའི་འགྲེལ་པ་	bstod tshogs, ka 151a6-158a (p.76-2-6)	dkon mchog gsum la bstod pa'i 'grel pa 
	N2036	དཀོན་མཆོག་གསུམ་ལ་བསྟོད་པའི་འགྲེལ་པ	bstod tshogs, ka 116b1-121b6. (ff.116v-121v (pp.232-242))	dkon mchog gsum la bstod pa'i 'grel pa
	Q2036	དཀོན་མཆོག་གསུམ་ལ་བསྟོད་པའི་འགྲེལ་པ	bstod tshogs, ka 123a1-128b8 (vol.46, p.51)	dkon mchog gsum la bstod pa'i 'grel pa

K0037
	D1146	དཀོན་མཆོག་གསུམ་གྱི་བསྟོད་པ	bstod tshogs, ka 109b7-110a2.	dkon mchog gsum gyi bstod pa
	G37	དཀོན་མཆོག་གསུམ་གྱི་བསྟོད་པ་	bstod tshogs, ka 158a3-158 (p.80-1-3)	dkon mchog gsum gyi bstod pa 
	N2037	དཀོན་མཆོག་གསུམ་གྱི་བསྟོད་པ	bstod tshogs, ka 121b6-122a1. (ff.121v-122r (pp.242-243))	dkon mchog gsum gyi bstod pa
	Q2037	དཀོན་མཆོག་གསུམ་གྱི་བསྟོད་པ	bstod tshogs, ka 128b8-129a3 (vol.46, p.53)	dkon mchog gsum gyi bstod pa

K0038
	D1147	བརྒྱ་ལྔ་བཅུ་པ་ཞེས་བྱ་བའི་བསྟོད་པ	bstod tshogs, ka 110a2-116a5.	brgya lnga bcu pa zhes bya ba'i bstod pa
	G38	བརྒྱ་ལྔ་བཅུ་པ་ཞེས་བྱ་བའི་བསྟོད་པ་	bstod tshogs, ka 159b1-167b (p.81-2-1)	brgya lnga bcu pa zhes bya ba'i bstod pa 
	N2038	བརྒྱ་ལྔ་བཅུ་པ་ཞེས་བྱ་བའི་བསྟོད་པ	bstod tshogs, ka 122a1-128b4. (ff.122r-128v (243-256))	brgya lnga bcu pa zhes bya ba'i bstod pa
	Q2038	བརྒྱ་ལྔ་བཅུ་པ་ཞེས་བྱ་བའི་བསྟོད་པ	bstod tshogs, ka 129a3-136b1 (vol.46, p.53)	brgya lnga bcu pa zhes bya ba'i bstod pa

K0039
	D1148	བརྒྱ་ལྔ་བཅུ་པ་ཞེས་བྱ་བའི་བསྟོད་པའི་འགྲེལ་པ	bstod tshogs, ka 116a5-178a1.	brgya lnga bcu pa zhes bya ba'i bstod pa'i 'grel pa
	G39	བརྒྱ་ལྔ་བཅུ་པ་ཞེས་བྱ་བའི་བསྟོད་པའི་འགྲེལ་པ་	bstod tshogs, ka 168b1-254a (p.85-3-1)	brgya lnga bcu pa zhes bya ba'i bstod pa'i 'grel pa 
	N2039	བརྒྱ་ལྔ་བཅུ་པ་ཞེས་བྱ་བའི་བསྟོད་པའི་འགྲེལ་པ	bstod tshogs, ka 128b5-199b3. (ff.128v-196v (pp.256-392))	brgya lnga bcu pa zhes bya ba'i bstod pa'i 'grel pa
	Q2039	བརྒྱ་ལྔ་བཅུ་པ་ཞེས་བྱ་བའི་བསྟོད་པའི་འགྲེལ་པ	bstod tshogs, ka 136b1-210b1 (vol.46, p.56)	brgya lnga bcu pa zhes bya ba'i bstod pa'i 'grel pa

K0040
	D1149	གང་ཌིའི་བསྟོད་པ་ཚིགས་སུ་བཅད་པ	bstod tshogs, ka 178a1-181a2.	gang Di'i bstod pa tshigs su bcad pa
	G40	གང་ཌིའི་བསྟོད་པ་ཚིགས་སུ་བཅད་པ་	bstod tshogs, ka 255b1-259b (p.129-2-1)	gang Di'i bstod pa tshigs su bcad pa 
	N2040	གང་ཌིའི་བསྟོད་པ་ཚིགས་སུ་བཅད་པ	bstod tshogs, ka 199b3-200b7. (ff.196v-199v (pp.392-398))	gang Di'i bstod pa tshigs su bcad pa
	Q2040	གང་ཌིའི་བསྟོད་པ་ཚིགས་སུ་བཅད་པ	bstod tshogs, ka 210b1-214a1 (vol.46, p.86)	gang Di'i bstod pa tshigs su bcad pa

K0041
	D1150	སྤེལ་མར་བསྟོད་པ་ཞེས་བྱ་བ	bstod tshogs, ka 181a2-193b4.	spel mar bstod pa zhes bya ba
	G41	སྤེལ་མར་བསྟོད་པ་ཞེས་བྱ་བ་	bstod tshogs, ka 260b1-276b (p.131-3-1)	spel mar bstod pa zhes bya ba 
	N2041	སྤེལ་མར་བསྟོད་པ་ཞེས་བྱ་བ	bstod tshogs, ka 200b7-213a5. (ff.199v-213r (pp.398-425))	spel mar bstod pa zhes bya ba
	Q2041	སྤེལ་མར་བསྟོད་པ་ཞེས་བྱ་བ	bstod tshogs, ka 214a1-228a3 (vol.46, p.87)	spel mar bstod pa zhes bya ba

K0042
	D1151	དེ་བཞིན་གཤེགས་པ་ཐམས་ཅད་ལ་བསྟོད་པ	bstod tshogs, ka 193b4-194a5.	de bzhin gshegs pa thams cad la bstod pa
	G42	དེ་བཞིན་གཤེགས་པ་ཐམས་ཅད་ལ་བསྟོད་པ་	bstod tshogs, ka 277b1-278a (p.139-4-1)	de bzhin gshegs pa thams cad la bstod pa 
	N2042	དེ་བཞིན་གཤེགས་པ་ཐམས་ཅད་ལ་བསྟོད་པ	bstod tshogs, ka 213a6-213b7. (ff.213r-213v (pp.425-426))	de bzhin gshegs pa thams cad la bstod pa
	Q2042	དེ་བཞིན་གཤེགས་པ་ཐམས་ཅད་ལ་བསྟོད་པ	bstod tshogs, ka 228a3-228b5 (vol.46, p.93)	de bzhin gshegs pa thams cad la bstod pa

K0043
	D1152	བཅོམ་ལྡན་འདས་ཤཱ་ཀྱ་ཐུབ་པའི་བསྟོད་པ	bstod tshogs, ka 194a5-194b7.	bcom ldan 'das shA kya thub pa'i bstod pa
	G43	བཅོམ་ལྡན་འདས་ཤའ་ཀྱ་ཐུབ་པའི་བསྟོད་པ་	bstod tshogs, ka 278a4-279a (p.140-1-4)	bcom ldan 'das sh'a kya thub pa'i bstod pa 
	N2043	བཅོམ་ལྡན་འདས་ཤའ་ཀྱ་ཐུབ་པའི་བསྟོད་པ	bstod tshogs, ka 214a1-214b4. (ff.214r-214v (pp.427-428))	bcom ldan 'das sh'a kya thub pa'i bstod pa
	Q2043	བཅོམ་ལྡན་འདས་ཤཱ་ཀྱ་ཐུབ་པའི་བསྟོད་པ	bstod tshogs, ka 228b5-229b2 (vol.46, p.93)	bcom ldan 'das shA kya thub pa'i bstod pa

K0044
	D1155	ཡོན་ཏན་མཐའ་ཡས་པར་བསྟོད་པ	bstod tshogs, ka 196a6-200b1.	yon tan mtha' yas par bstod pa
	G44	ཡོན་ཏན་མཐའ་ཡས་པར་བསྟོད་པ་	bstod tshogs, ka 280b1-286a (p.141-3-1)	yon tan mtha' yas par bstod pa 
	N2044	ཡོན་ཏན་མཐའ་ཡས་པར་བསྟོད་པ	bstod tshogs, ka 214b4-219a6. (vol.1, ff.214v-219r (pp.428-437))	yon tan mtha' yas par bstod pa
	Q2044	ཡོན་ཏན་མཐའ་ཡས་པར་བསྟོད་པ	bstod tshogs, ka 229b2-234a6 (vol.46, p.94)	yon tan mtha' yas par bstod pa
	Q5473	ཡོན་ཏན་མཐའ་ཡས་པར་བསྟོད་པ	dbu ma, gi 228a5-233a2 (vol.103, p.275-277)	yon tan mtha' yas par bstod pa

K0045
	D1156	ཡོན་ཏན་མཐའ་ཡས་པར་བསྟོད་པའི་འགྲེལ་པ	bstod tshogs, ka 200b1-203a1.	yon tan mtha' yas par bstod pa'i 'grel pa
	G45	ཡོན་ཏན་མཐའ་ཡས་པར་བསྟོད་པའི་འགྲེལ་པ་	bstod tshogs, ka 286a3-289b (p.144-1-3)	yon tan mtha' yas par bstod pa'i 'grel pa 
	N2045	ཡོན་ཏན་མཐའ་ཡས་པར་བསྟོད་པའི་འགྲེལ་པ	bstod tshogs, ka 219a6-222a3. (ff.219r-222r (pp.437-443))	yon tan mtha' yas par bstod pa'i 'grel pa
	Q2045	ཡོན་ཏན་མཐའ་ཡས་པར་བསྟོད་པའི་འགྲེལ་པ	bstod tshogs, ka 234a6-237a4 (vol.46, p.95)	yon tan mtha' yas par bstod pa'i 'grel pa
	Q5474	ཡོན་ཏན་མཐའ་ཡས་པར་བསྟོད་པའི་འགྲེལ་པ	dbu ma, gi 233a2-236a1 (vol.103, p.277-278)	yon tan mtha' yas par bstod pa'i 'grel pa

K0046
	D1157	ཡོན་ཏན་མཐའ་ཡས་པར་བསྟོད་པའི་དོན་གྱི་ཚིག་ལེའུ་བྱས་པ	bstod tshogs, ka 203a1-203b1.	yon tan mtha' yas par bstod pa'i don gyi tshig le'u byas pa
	G46	ཡོན་ཏན་མཐའ་ཡས་པར་བསྟོད་པའི་དོན་གྱི་ཚིག་ལེའུ་བྱས་པ་	bstod tshogs, ka 290b1-291a (p.147-1-1)	yon tan mtha' yas par bstod pa'i don gyi tshig le'u byas pa 
	N2046	ཡོན་ཏན་མཐའ་ཡས་པར་བསྟོད་པའི་དོན་གྱི་ཚིག་ལེའུ་བྱས་པ	bstod tshogs, ka 222a3-222b5. (ff.222r-222v (pp.443-444))	yon tan mtha' yas par bstod pa'i don gyi tshig le'u byas pa
	Q2046	ཡོན་ཏན་མཐའ་ཡས་པར་བསྟོད་པའི་དོན་གྱི་ཚིག་ལེའུ་བྱས་པ	bstod tshogs, ka 237a4-237b5 (vol.46, p.97)	yon tan mtha' yas par bstod pa'i don gyi tshig le'u byas pa
	Q5475	ཡོན་ཏན་མཐའ་ཡས་པར་བསྟོད་པའི་དོན་གྱི་ཚིག་ལེའུར་བྱས་པ	dbu ma, gi 236a1-236b3 (vol.103, p.278)	yon tan mtha' yas par bstod pa'i don gyi tshig le'ur byas pa

K0047
	D1158	སངས་རྒྱས་ཡོངས་སུ་མྱ་ངན་ལས་འདས་པ་ལ་བསྟོད་པ	bstod tshogs, ka 203b1-204a5.	sangs rgyas yongs su mya ngan las 'das pa la bstod pa
	G47	སངས་རྒྱས་ཡོངས་སུ་མྱ་ངན་ལས་འདས་པ་ལ་བསྟོད་པ་	bstod tshogs, ka 291a3-292a (p.146-2-3)	sangs rgyas yongs su mya ngan las 'das pa la bstod pa 
	N2047	སངས་རྒྱས་ཡོངས་སུ་མྱ་ངན་ལས་འདས་པ་ལ་བསྟོད་པ	bstod tshogs, ka 222b5-223b3. (ff.222v-223v (pp.444-446))	sangs rgyas yongs su mya ngan las 'das pa la bstod pa
	Q2047	སངས་རྒྱས་ཡོངས་སུ་མྱ་ངན་ལས་འདས་པ་ལ་བསྟོད་པ	bstod tshogs, ka 237b5-238b4 (vol.46, p.97)	sangs rgyas yongs su mya ngan las 'das pa la bstod pa

K0048
	D1159	བཤགས་པའི་བསྟོད་པ	bstod tshogs, ka 204a5-206b5.	bshags pa'i bstod pa
	G48	བཤགས་པའི་བསྟོད་པ་	bstod tshogs, ka 293b1-297a (p.147-4-1)	bshags pa'i bstod pa 
	N2048	བཤགས་པའི་བསྟོད་པ	bstod tshogs, ka 223b4-226a7. (ff.223r-226r (pp.446-451))	bshags pa'i bstod pa
	Q2048	བཤགས་པའི་བསྟོད་པ	bstod tshogs, ka 238b5-241b3 (vol.46, p.97)	bshags pa'i bstod pa

K0049
	D1160	གཤགས་པའི་བསྟོད་པའི་འགྲེལ་པ	bstod tshogs, ka 206b5-229b7.	gshags pa'i bstod pa'i 'grel pa
	G49	གཤགས་པའི་བསྟོད་པའི་འགྲེལ་པ་	bstod tshogs, ka 297a1-330b (p.148-4-1)	gshags pa'i bstod pa'i 'grel pa 
	N2049	གཤགས་པའི་བསྟོད་པའི་འགྲེལ་པ	bstod tshogs, ka 226a7-252a5. (ff.226r-252r (pp.451-503))	gshags pa'i bstod pa'i 'grel pa
	Q2049	གཤགས་པའི་བསྟོད་པའི་འགྲེལ་པ	bstod tshogs, ka 241b3-268b7 (vol.46, p.98)	gshags pa'i bstod pa'i 'grel pa

K0050
	D1161	སངས་རྒྱས་དབང་བསྐུར་བ་ཞེས་བྱ་བའི་བསྟོད་པ	bstod tshogs, ka 229b7-231a2.	sangs rgyas dbang bskur ba zhes bya ba'i bstod pa
	G50	སངས་རྒྱས་དབང་བསྐུར་བ་ཞེས་བྱ་བའི་བསྟོད་པ་	bstod tshogs, ka 331b1-332b (p.167-2-1)	sangs rgyas dbang bskur ba zhes bya ba'i bstod pa 
	N2050	སངས་རྒྱས་དབང་བསྐུར་བ་ཞེས་བྱ་བའི་བསྟོད་པ	bstod tshogs, ka 252a5-253b2. (ff.252r-253v (pp.503-506))	sangs rgyas dbang bskur ba zhes bya ba'i bstod pa
	Q2050	སངས་རྒྱས་དབང་བསྐུར་བ་ཞེས་བྱ་བའི་བསྟོད་པ	bstod tshogs, ka 268b7-270a5 (vol.46, p.109)	sangs rgyas dbang bskur ba zhes bya ba'i bstod pa

K0051
	D1162	བཅོམ་ལྡན་འདས་ལ་བསྟོད་པ་དཔལ་རྡོ་རྗེ་འཛིན་གྱི་དབྱངས	bstod tshogs, ka 231a2-231b1.	bcom ldan 'das la bstod pa dpal rdo rje 'dzin gyi dbyangs
	G51	བཅོམ་ལྡན་འདས་ལ་བསྟོད་པ་དཔལ་རྡོ་རྗེ་འཛིན་གྱི་དབྱངས་	bstod tshogs, ka 332b6-333a (p.167-3-6)	bcom ldan 'das la bstod pa dpal rdo rje 'dzin gyi dbyangs 
	N2051	བཅོམ་ལྡན་འདས་ལ་བསྟོད་པ་དཔལ་རྡོ་རྗེ་འཛིན་གྱི་དབྱངས	bstod tshogs, ka 253b2-254a1. (ff.253v-254r (pp.506-507))	bcom ldan 'das la bstod pa dpal rdo rje 'dzin gyi dbyangs
	Q2051	བཅོམ་ལྡན་འདས་ལ་བསྟོད་པ་དཔལ་རྡོ་རྗེ་འཛིན་གྱི་དབྱངས	bstod tshogs, ka 270a5-270b5 (vol.46, p.110)	bcom ldan 'das la bstod pa dpal rdo rje 'dzin gyi dbyangs

K0052
	D1163	བཅོམ་ལྡན་འདས་ལ་བསྟོད་པ་དཔལ་རྡོ་རྗེ་འཛིན་གྱི་དབྱངས་ཀྱི་རྒྱ་ཆེར་བཤད་པ	bstod tshogs, ka 231b1-237a5.	bcom ldan 'das la bstod pa dpal rdo rje 'dzin gyi dbyangs kyi rgya cher bshad pa
	G52	བཅོམ་ལྡན་འདས་ལ་བསྟོད་པ་དཔལ་རྡོ་རྗེ་འཛིན་གྱི་དབྱངས་ཀྱི་རྒྱ་ཆེར་བཤད་པ་	bstod tshogs, ka 333a6-341b (p.166-4-6)	bcom ldan 'das la bstod pa dpal rdo rje 'dzin gyi dbyangs kyi rgya cher bshad pa 
	N2052	བཅོམ་ལྡན་འདས་ལ་བསྟོད་པ་དཔལ་རྡོ་རྗེ་འཛིན་གྱི་དབྱངས་ཀྱི་རྒྱ་ཆེར་བཤད་པ	bstod tshogs, ka 254a1-260b2. (vol.1, ff.254r-260v (pp.507-520))	bcom ldan 'das la bstod pa dpal rdo rje 'dzin gyi dbyangs kyi rgya cher bshad pa
	Q2052	བཅོམ་ལྡན་འདས་ལ་བསྟོད་པ་དཔལ་རྡོ་རྗེ་འཛིན་གྱི་དབྱངས་ཀྱི་རྒྱ་ཆེར་བཤད་པ	bstod tshogs, ka 270b5-277b3 (vol.46, p.110)	bcom ldan 'das la bstod pa dpal rdo rje 'dzin gyi dbyangs kyi rgya cher bshad pa

K0053
	D1164	དེ་བཞིན་གཤེགས་པ་ལྔ་ལ་བསྟོད་པ	bstod tshogs, ka 237a7-237b5.	de bzhin gshegs pa lnga la bstod pa
	G53	དེ་བཞིན་གཤེགས་པ་ལྔ་ལ་བསྟོད་པ་	bstod tshogs, ka 342b1-343a (p.173-1-1)	de bzhin gshegs pa lnga la bstod pa 
	N2053	དེ་བཞིན་གཤེགས་པ་ལྔ་ལ་བསྟོད་པ	bstod tshogs, ka 260b2-261a3. (ff.260v-261r (pp.520-521))	de bzhin gshegs pa lnga la bstod pa
	Q2053	དེ་བཞིན་གཤེགས་པ་ལྔ་ལ་བསྟོད་པ	bstod tshogs, ka 277b4-278a4 (vol.46, p.113)	de bzhin gshegs pa lnga la bstod pa

K0054
	D1165	དེ་བཞིན་གཤེགས་པ་བདུན་གྱི་བསྟོད་པ	bstod tshogs, ka 237b5-238a6.	de bzhin gshegs pa bdun gyi bstod pa
	G54	དེ་བཞིན་གཤེགས་པ་བདུན་གྱི་བསྟོད་པ་	bstod tshogs, ka 343a3-343b (p.172-2-3)	de bzhin gshegs pa bdun gyi bstod pa 
	N2054	དེ་བཞིན་གཤེགས་པ་བདུན་གྱི་བསྟོད་པ	bstod tshogs, ka 261a3-261b5. (ff.261r-261v (521-522))	de bzhin gshegs pa bdun gyi bstod pa
	Q2054	དེ་བཞིན་གཤེགས་པ་བདུན་གྱི་བསྟོད་པ	bstod tshogs, ka 278a4-278b8 (vol.46, p.113)	de bzhin gshegs pa bdun gyi bstod pa

K0055
	D1166	དེ་བཞིན་གཤེགས་པ་བརྒྱད་ལ་བསྟོད་པ	bstod tshogs, ka 238a6-239a4.	de bzhin gshegs pa brgyad la bstod pa
	G55	དེ་བཞིན་གཤེགས་པ་བརྒྱད་ལ་བསྟོད་པ་	bstod tshogs, ka 344b1-345b (p.173-3-1)	de bzhin gshegs pa brgyad la bstod pa 
	N2055	དེ་བཞིན་གཤེགས་པ་བརྒྱད་ལ་བསྟོད་པ	bstod tshogs, ka 261b5-262b5. (ff.261v-262v (pp.522-524))	de bzhin gshegs pa brgyad la bstod pa
	Q2055	དེ་བཞིན་གཤེགས་པ་བརྒྱད་ལ་བསྟོད་པ	bstod tshogs, ka 278b8-279b8 (vol.46, p.113)	de bzhin gshegs pa brgyad la bstod pa

K0056
	D1167	རབ་ཏུ་སྔ་བར་ནམ་ལངས་པའི་བསྟོད་པ	bstod tshogs, ka 239a4-240b5.	rab tu snga bar nam langs pa'i bstod pa
